image_id,text,image_path
a01-077u-03,at|his|Washington|Press|conference|admitted,datasets/iam/lines/a01/a01-077u/a01-077u-03.png
a01-077u-04,he|did|not|know|whether|America|was,datasets/iam/lines/a01/a01-077u/a01-077u-04.png
a01-077u-05,lagging|behind|Russia|in|missile|power|.,datasets/iam/lines/a01/a01-077u/a01-077u-05.png
a01-077u-06,He|said|he|was|waiting|for|his|senior,datasets/iam/lines/a01/a01-077u/a01-077u-06.png
a01-077u-07,military|aides|to|come|up|with|the|answer,datasets/iam/lines/a01/a01-077u/a01-077u-07.png
a01-077u-08,on|February|20|.,datasets/iam/lines/a01/a01-077u/a01-077u-08.png
a01-082u-00,This|surprising|statement|was|a|sharp|about-,datasets/iam/lines/a01/a01-082u/a01-082u-00.png
a01-082u-01,face|from|his|warnings|during|the,datasets/iam/lines/a01/a01-082u/a01-082u-01.png
a01-082u-02,Presidential|election|campaign|.|He|claimed,datasets/iam/lines/a01/a01-082u/a01-082u-02.png
a01-082u-03,slackness|in|the|Eisenhower|Administration,datasets/iam/lines/a01/a01-082u/a01-082u-03.png
a01-082u-04,had|caused|America|to|lag|behind|Russia,datasets/iam/lines/a01/a01-082u/a01-082u-04.png
a01-082u-05,in|nuclear|development|.|President|Kennedy,datasets/iam/lines/a01/a01-082u/a01-082u-05.png
a01-082u-06,did|his|best|to|avoid|giving|Pressmen,datasets/iam/lines/a01/a01-082u/a01-082u-06.png
a01-082u-07,a|direct|answer|.|George|Brown,datasets/iam/lines/a01/a01-082u/a01-082u-07.png
a01-082u-08,CHILDREN|TWO|men|who|are|poles|apart,datasets/iam/lines/a01/a01-082u/a01-082u-08.png
a01-082u-09,in|personality|last|night|dominated,datasets/iam/lines/a01/a01-082u/a01-082u-09.png
a01-087-00,"Mr.|Brown|,|passionate|and|warm-hearted|,|led",datasets/iam/lines/a01/a01-087/a01-087-00.png
a01-087-01,Labour's|attack|on|the|higher|health,datasets/iam/lines/a01/a01-087/a01-087-01.png
a01-087-02,"charges|.|Mr.|Powell|,|white-faced|and|outwardly",datasets/iam/lines/a01/a01-087/a01-087-02.png
a01-087-03,"unemotional|,|replied|with|a|statistical|state-",datasets/iam/lines/a01/a01-087/a01-087-03.png
a01-087-04,ment|-|and|ended|by|inciting|Labour|M Ps,datasets/iam/lines/a01/a01-087/a01-087-04.png
a01-087-05,to|angry|uproar|.|One|dealt|with|the|human,datasets/iam/lines/a01/a01-087/a01-087-05.png
a01-087-06,issue|behind|the|Health|Service|;|the|other,datasets/iam/lines/a01/a01-087/a01-087-06.png
a01-087-07,tried|to|show|that|the|balance-sheet|must,datasets/iam/lines/a01/a01-087/a01-087-07.png
a01-087-08,always|come|first|.,datasets/iam/lines/a01/a01-087/a01-087-08.png
a01-087u-00,"Mr.|Brown|,|passionate|and|warm-hearted|,",datasets/iam/lines/a01/a01-087u/a01-087u-00.png
a01-087u-01,led|Labour's|attack|on|the|higher|health,datasets/iam/lines/a01/a01-087u/a01-087u-01.png
a01-087u-02,"charges|.|Mr.|Powell|,|white-faced|and",datasets/iam/lines/a01/a01-087u/a01-087u-02.png
a01-087u-03,"outwardly|unemotional|,|replied|with|a",datasets/iam/lines/a01/a01-087u/a01-087u-03.png
a01-087u-04,statistical|statement|-|and|ended|by|inciting,datasets/iam/lines/a01/a01-087u/a01-087u-04.png
a01-087u-05,Labour|M Ps|to|angry|uproar|.|One|dealt,datasets/iam/lines/a01/a01-087u/a01-087u-05.png
a01-087u-06,with|the|human|issue|behind|the|Health,datasets/iam/lines/a01/a01-087u/a01-087u-06.png
a01-087u-07,Service|;|the|other|tried|to|show|that|the,datasets/iam/lines/a01/a01-087u/a01-087u-07.png
a01-087u-08,balance-sheet|must|always|come|first|.,datasets/iam/lines/a01/a01-087u/a01-087u-08.png
a01-091-00,The|result|of|the|vote|was|not|in,datasets/iam/lines/a01/a01-091/a01-091-00.png
a01-091-01,doubt|.|For|the|Tories|were|massed,datasets/iam/lines/a01/a01-091/a01-091-01.png
a01-091-02,in|answer|to|their|whips|to|defeat|a,datasets/iam/lines/a01/a01-091/a01-091-02.png
a01-091-03,censure|motion|on|the|Government|for,datasets/iam/lines/a01/a01-091/a01-091-03.png
a01-091-04,"""|undermining|the|Health|Service|""|and",datasets/iam/lines/a01/a01-091/a01-091-04.png
a01-091-05,placing|heavy|burdens|on|those|least,datasets/iam/lines/a01/a01-091/a01-091-05.png
a01-091-06,able|to|bear|them|.|Mr.|Brown,datasets/iam/lines/a01/a01-091/a01-091-06.png
a01-091-07,declared|that|the|policy|under|censure,datasets/iam/lines/a01/a01-091/a01-091-07.png
a01-091-08,was|monstrous|.|It|had|offended|many,datasets/iam/lines/a01/a01-091/a01-091-08.png
a01-091-09,people|far|beyond|the|ranks|of|Labour,datasets/iam/lines/a01/a01-091/a01-091-09.png
a01-091-10,supporters|.,datasets/iam/lines/a01/a01-091/a01-091-10.png
a01-091u-00,The|result|of|the|vote|was|not|in|doubt|.,datasets/iam/lines/a01/a01-091u/a01-091u-00.png
a01-091u-01,For|the|Tories|were|massed|in|answer|to,datasets/iam/lines/a01/a01-091u/a01-091u-01.png
a01-091u-02,their|whips|to|defeat|a|censure|motion,datasets/iam/lines/a01/a01-091u/a01-091u-02.png
a01-091u-03,"on|the|Government|for|""|undermining|the",datasets/iam/lines/a01/a01-091u/a01-091u-03.png
a01-091u-04,"Health|Service|""|and|placing|heavy|burdens",datasets/iam/lines/a01/a01-091u/a01-091u-04.png
a01-091u-05,on|those|least|able|to|bear|them|.|Mr.,datasets/iam/lines/a01/a01-091u/a01-091u-05.png
a01-091u-06,Brown|declared|that|the|policy|under,datasets/iam/lines/a01/a01-091u/a01-091u-06.png
a01-091u-07,censure|was|monstrous|.|It|had|offended,datasets/iam/lines/a01/a01-091u/a01-091u-07.png
a01-091u-08,many|people|far|beyond|the|ranks|of,datasets/iam/lines/a01/a01-091u/a01-091u-08.png
a01-091u-09,Labour|supporters|.,datasets/iam/lines/a01/a01-091u/a01-091u-09.png
a01-096u-00,"The|Press|,|many|doctors|and|public|were",datasets/iam/lines/a01/a01-096u/a01-096u-00.png
a01-096u-01,denouncing|the|proposals|.|He|quoted|from,datasets/iam/lines/a01/a01-096u/a01-096u-01.png
a01-096u-02,this|letter|which|Mr.|Gaitskell|had|received|:,datasets/iam/lines/a01/a01-096u/a01-096u-02.png
a01-096u-03,"""|My|background|is|a|doctor|of|68|,|who",datasets/iam/lines/a01/a01-096u/a01-096u-03.png
a01-096u-04,"has|practised|medicine|for|43|years|,|chiefly",datasets/iam/lines/a01/a01-096u/a01-096u-04.png
a01-096u-05,"as|a|panel|doctor|.|""|I|am|a|lifelong",datasets/iam/lines/a01/a01-096u/a01-096u-05.png
a01-096u-06,Conservative|.|I|am|horrified|and|amazed,datasets/iam/lines/a01/a01-096u/a01-096u-06.png
a01-096u-07,by|my|party's|proposal|to|prostitute|the,datasets/iam/lines/a01/a01-096u/a01-096u-07.png
a01-096u-08,whole|principle|of|the|State|service|and,datasets/iam/lines/a01/a01-096u/a01-096u-08.png
a01-096u-09,to|render|that|service|a|hardship|to|poor,datasets/iam/lines/a01/a01-096u/a01-096u-09.png
a01-096u-10,people|.,datasets/iam/lines/a01/a01-096u/a01-096u-10.png
a01-102-00,"""|After|a|lifetime|of|helping|others|and",datasets/iam/lines/a01/a01-102/a01-102-00.png
a01-102-01,"healing|the|sick|,|my|considered",datasets/iam/lines/a01/a01-102/a01-102-01.png
a01-102-02,opinion|is|that|anybody|supporting,datasets/iam/lines/a01/a01-102/a01-102-02.png
a01-102-03,"the|increased|charges|is|a|wicked|,",datasets/iam/lines/a01/a01-102/a01-102-03.png
a01-102-04,"old|-|.|""|Mr.|Brown|went|on|:|""|We",datasets/iam/lines/a01/a01-102/a01-102-04.png
a01-102-05,are|dealing|with|a|noble|edifice|which,datasets/iam/lines/a01/a01-102/a01-102-05.png
a01-102-06,needs|an|imaginative|architect|to,datasets/iam/lines/a01/a01-102/a01-102-06.png
a01-102-07,"improve|it|,|but|it|has|got|a",datasets/iam/lines/a01/a01-102/a01-102-07.png
a01-102-08,quantity|surveyor|.|We|have|descended,datasets/iam/lines/a01/a01-102/a01-102-08.png
a01-102-09,from|the|real|problems|to|fiddling|about,datasets/iam/lines/a01/a01-102/a01-102-09.png
a01-102-10,with|bills|of|cost|.,datasets/iam/lines/a01/a01-102/a01-102-10.png
a01-102u-00,"""|After|a|lifetime|of|helping|others|and",datasets/iam/lines/a01/a01-102u/a01-102u-00.png
a01-102u-01,"healing|the|sick|,|my|considered|opinion|is|that",datasets/iam/lines/a01/a01-102u/a01-102u-01.png
a01-102u-02,anybody|supporting|the|increased|charges|is|a,datasets/iam/lines/a01/a01-102u/a01-102u-02.png
a01-102u-03,"wicked|,|old|-|.|""|Mr.|Brown|went|on|:|""|We",datasets/iam/lines/a01/a01-102u/a01-102u-03.png
a01-102u-04,are|dealing|with|a|noble|edifice|which,datasets/iam/lines/a01/a01-102u/a01-102u-04.png
a01-102u-05,needs|an|imaginative|architect|to|improve,datasets/iam/lines/a01/a01-102u/a01-102u-05.png
a01-102u-06,"it|,|but|it|has|got|a|quantity|surveyor|.|We",datasets/iam/lines/a01/a01-102u/a01-102u-06.png
a01-102u-07,have|descended|from|the|real|problems|to,datasets/iam/lines/a01/a01-102u/a01-102u-07.png
a01-102u-08,fiddling|about|with|bills|of|cost|.,datasets/iam/lines/a01/a01-102u/a01-102u-08.png
a01-107-00,"We|believe|that|a|comprehensive|medical|service|,|free|to|the|patient",datasets/iam/lines/a01/a01-107/a01-107-00.png
a01-107-01,at|the|point|of|need|and|with|one|standard|for|all|sick,datasets/iam/lines/a01/a01-107/a01-107-01.png
a01-107-02,"people|,|is|good|and|attainable|.|""|We|remain|for|it|.|But|the|Tories",datasets/iam/lines/a01/a01-107/a01-107-02.png
a01-107-03,"never|were|.|""|Interrupted|by|angry|Tories|,|Mr.|Brown|retorted|:",datasets/iam/lines/a01/a01-107/a01-107-03.png
a01-107-04,"""|The|jackals|bay|when|there|is|nothing|better|they|can|do|.|""",datasets/iam/lines/a01/a01-107/a01-107-04.png
a01-107u-00,"""|We|believe|that|a|comprehensive|medical",datasets/iam/lines/a01/a01-107u/a01-107u-00.png
a01-107u-01,"service|,|free|to|the|patient|at|the|point",datasets/iam/lines/a01/a01-107u/a01-107u-01.png
a01-107u-02,of|need|and|with|one|standard|for|all,datasets/iam/lines/a01/a01-107u/a01-107u-02.png
a01-107u-03,"sick|people|,|is|good|and|attainable|.",datasets/iam/lines/a01/a01-107u/a01-107u-03.png
a01-107u-04,"""|We|remain|for|it|.|But|the|Tories",datasets/iam/lines/a01/a01-107u/a01-107u-04.png
a01-107u-05,"never|were|.|""|Interrupted|by|angry|Tories|,",datasets/iam/lines/a01/a01-107u/a01-107u-05.png
a01-107u-06,"Mr.|Brown|retorted|:|""|The|jackals|bay",datasets/iam/lines/a01/a01-107u/a01-107u-06.png
a01-107u-07,"when|there|is|nothing|better|they|can|do|.|""",datasets/iam/lines/a01/a01-107u/a01-107u-07.png
a01-113-00,He|told|them|that|their|conception|of|social|services|was|wholly,datasets/iam/lines/a01/a01-113/a01-113-00.png
a01-113-01,different|-|fundamentally|different|from|that|of|Labour|.|They,datasets/iam/lines/a01/a01-113/a01-113-01.png
a01-113-02,would|provide|an|ambulance|service|for|the|absolutely,datasets/iam/lines/a01/a01-113/a01-113-02.png
a01-113-03,wretched|-|but|it|would|not|be|too|comfortable|nor|too|easy|to,datasets/iam/lines/a01/a01-113/a01-113-03.png
a01-113-04,get|.|Answering|jeers|that|it|was|Labour|which|first|put|a,datasets/iam/lines/a01/a01-113/a01-113-04.png
a01-113-05,"ceiling|on|health|spending|and|started|charges|,|Mr.|Brown",datasets/iam/lines/a01/a01-113/a01-113-05.png
a01-113-06,reminded|the|hostile|Government|benches|that|was,datasets/iam/lines/a01/a01-113/a01-113-06.png
a01-113-07,done|in|1950|because|of|the|financial|strain|of,datasets/iam/lines/a01/a01-113/a01-113-07.png
a01-113-08,the|Korean|war|.,datasets/iam/lines/a01/a01-113/a01-113-08.png
a01-113u-00,He|told|them|that|their|conception|of|social,datasets/iam/lines/a01/a01-113u/a01-113u-00.png
a01-113u-01,services|was|wholly|different|-|fundamentally,datasets/iam/lines/a01/a01-113u/a01-113u-01.png
a01-113u-02,different|from|that|of|Labour|.|They|would,datasets/iam/lines/a01/a01-113u/a01-113u-02.png
a01-113u-03,provide|an|ambulance|service|for|the|absolutely,datasets/iam/lines/a01/a01-113u/a01-113u-03.png
a01-113u-04,wretched|-|but|it|would|not|be|too|comfortable,datasets/iam/lines/a01/a01-113u/a01-113u-04.png
a01-113u-05,nor|too|easy|to|get|.|Answering|jeers|that,datasets/iam/lines/a01/a01-113u/a01-113u-05.png
a01-113u-06,it|was|Labour|which|first|put|a|ceiling,datasets/iam/lines/a01/a01-113u/a01-113u-06.png
a01-113u-07,"on|health|spending|and|started|charges|,|Mr.",datasets/iam/lines/a01/a01-113u/a01-113u-07.png
a01-113u-08,Brown|reminded|the|hostile|Government|benches,datasets/iam/lines/a01/a01-113u/a01-113u-08.png
a01-113u-09,that|was|done|in|1950|because|of|the|financial,datasets/iam/lines/a01/a01-113u/a01-113u-09.png
a01-113u-10,strain|of|the|Korean|war|.,datasets/iam/lines/a01/a01-113u/a01-113u-10.png
a01-117-00,"In|fact|,|the|Tories|made|it|worse|now|for|the|sick|and",datasets/iam/lines/a01/a01-117/a01-117-00.png
a01-117-01,needy|than|Labour|had|to|make|it|in|1950|.|And,datasets/iam/lines/a01/a01-117/a01-117-01.png
a01-117-02,"as|a|percentage|of|social|service|expenditure|,",datasets/iam/lines/a01/a01-117/a01-117-02.png
a01-117-03,health|had|fallen|from|28.5|to|23.1|per|cent.,datasets/iam/lines/a01/a01-117/a01-117-03.png
a01-117-04,Then|Mr.|Brown|swung|his|attack|directly|to|the,datasets/iam/lines/a01/a01-117/a01-117-04.png
a01-117-05,unsmiling|Mr.|Powell|.|He|demanded|that|instead,datasets/iam/lines/a01/a01-117/a01-117-05.png
a01-117-06,of|taking|it|out|of|the|patients|Mr.|Powell|should,datasets/iam/lines/a01/a01-117/a01-117-06.png
a01-117-07,take|ruthless|action|against|the|drug|making,datasets/iam/lines/a01/a01-117/a01-117-07.png
a01-117-08,"industry|,|whose|profits|had|risen|by|up|to|400",datasets/iam/lines/a01/a01-117/a01-117-08.png
a01-117-09,per|cent.|in|the|last|eight|years|.,datasets/iam/lines/a01/a01-117/a01-117-09.png
a01-117u-00,"In|fact|,|the|Tories|made|it|worse|now",datasets/iam/lines/a01/a01-117u/a01-117u-00.png
a01-117u-01,for|the|sick|and|needy|than|Labour|had,datasets/iam/lines/a01/a01-117u/a01-117u-01.png
a01-117u-02,to|make|it|in|1950|.|And|as|a|percentage,datasets/iam/lines/a01/a01-117u/a01-117u-02.png
a01-117u-03,"of|social|service|expenditure|,|health|had",datasets/iam/lines/a01/a01-117u/a01-117u-03.png
a01-117u-04,fallen|from|28.5|to|23.1|per|cent.|Then,datasets/iam/lines/a01/a01-117u/a01-117u-04.png
a01-117u-05,Mr.|Brown|swung|his|attack|directly|to,datasets/iam/lines/a01/a01-117u/a01-117u-05.png
a01-117u-06,the|unsmiling|Mr.|Powell|.|He|demanded,datasets/iam/lines/a01/a01-117u/a01-117u-06.png
a01-117u-07,that|instead|of|taking|it|out|of|the,datasets/iam/lines/a01/a01-117u/a01-117u-07.png
a01-117u-08,patients|Mr.|Powell|should|take|ruthless,datasets/iam/lines/a01/a01-117u/a01-117u-08.png
a01-117u-09,"action|against|the|drug|making|industry|,|#",datasets/iam/lines/a01/a01-117u/a01-117u-09.png
a01-117u-10,whose|profits|had|risen|by|up|to|400|per,datasets/iam/lines/a01/a01-117u/a01-117u-10.png
a01-122-00,"""|Mr.|Powell|finds|it|easier|to|take|it|out|of|mothers|,",datasets/iam/lines/a01/a01-122/a01-122-00.png
a01-122-01,children|and|sick|people|than|to|take|on|this|vast,datasets/iam/lines/a01/a01-122/a01-122-01.png
a01-122-02,"industry|,|""|Mr.|Brown|commented|icily|.|""|Let|us|have|a",datasets/iam/lines/a01/a01-122/a01-122-02.png
a01-122-03,full|inquiry|into|the|cost|of|drugs|and|the|pharmaceutical,datasets/iam/lines/a01/a01-122/a01-122-03.png
a01-122-04,"industry|.|""|The|health|of|children|today|owed|much",datasets/iam/lines/a01/a01-122/a01-122-04.png
a01-122-05,to|the|welfare|food|scheme|.|It|was|maintained,datasets/iam/lines/a01/a01-122/a01-122-05.png
a01-122-06,during|the|war|.|Now|in|conditions|of|Tory,datasets/iam/lines/a01/a01-122/a01-122-06.png
a01-122-07,affluence|it|seemed|it|could|not|be|carried|on|.,datasets/iam/lines/a01/a01-122/a01-122-07.png
a01-122u-00,"""|Mr.|Powell|finds|it|easier|to|take|it|out",datasets/iam/lines/a01/a01-122u/a01-122u-00.png
a01-122u-01,"of|mothers|,|children|and|sick|people|than",datasets/iam/lines/a01/a01-122u/a01-122u-01.png
a01-122u-02,"to|take|on|this|vast|industry|,|""|Mr.",datasets/iam/lines/a01/a01-122u/a01-122u-02.png
a01-122u-03,"Brown|commented|icily|.|""|Let|us|have|a",datasets/iam/lines/a01/a01-122u/a01-122u-03.png
a01-122u-04,full|inquiry|into|the|cost|of|drugs|and,datasets/iam/lines/a01/a01-122u/a01-122u-04.png
a01-122u-05,"the|pharmaceutical|industry|.|""|The|health",datasets/iam/lines/a01/a01-122u/a01-122u-05.png
a01-122u-06,of|children|today|owed|much|to|the|welfare,datasets/iam/lines/a01/a01-122u/a01-122u-06.png
a01-122u-07,food|scheme|.|It|was|maintained|during,datasets/iam/lines/a01/a01-122u/a01-122u-07.png
a01-122u-08,the|war|.|Now|in|conditions|of|Tory,datasets/iam/lines/a01/a01-122u/a01-122u-08.png
a01-122u-09,affluence|it|seemed|it|could|not|be,datasets/iam/lines/a01/a01-122u/a01-122u-09.png
a01-122u-10,carried|on|.,datasets/iam/lines/a01/a01-122u/a01-122u-10.png
a01-128-00,When|Mr.|Brown|sat|down|Labour|M Ps|cheered|for,datasets/iam/lines/a01/a01-128/a01-128-00.png
a01-128-01,a|full|minute|-|and|even|his|bitterest|opponents,datasets/iam/lines/a01/a01-128/a01-128-01.png
a01-128-02,on|defence|joined|in|.|Mr.|Powell|devoted|half|his|speech,datasets/iam/lines/a01/a01-128/a01-128-02.png
a01-128-03,"to|giving|details|of|plans|for|improving|the|hospital|service|,",datasets/iam/lines/a01/a01-128/a01-128-03.png
a01-128-04,on|which|indeed|the|Government|is|making|progress|.,datasets/iam/lines/a01/a01-128/a01-128-04.png
a01-128-05,His|basic|defence|of|the|Health|Service|cuts|was|that,datasets/iam/lines/a01/a01-128/a01-128-05.png
a01-128-06,"""|even|after|the|proposed|changes|the|net|cost|of|the",datasets/iam/lines/a01/a01-128/a01-128-06.png
a01-128-07,service|to|the|Exchequer|will|have|increased|over,datasets/iam/lines/a01/a01-128/a01-128-07.png
a01-128-08,three|years|by|20|per|cent.,datasets/iam/lines/a01/a01-128/a01-128-08.png
a01-128u-00,When|Mr.|Brown|sat|down|Labour|M Ps,datasets/iam/lines/a01/a01-128u/a01-128u-00.png
a01-128u-01,cheered|for|a|full|minute|-|and|even|his,datasets/iam/lines/a01/a01-128u/a01-128u-01.png
a01-128u-02,bitterest|opponents|on|defence|joined|in|.,datasets/iam/lines/a01/a01-128u/a01-128u-02.png
a01-128u-03,Mr.|Powell|devoted|half|his|speech|to|giving,datasets/iam/lines/a01/a01-128u/a01-128u-03.png
a01-128u-04,details|of|plans|for|improving|the|hospital,datasets/iam/lines/a01/a01-128u/a01-128u-04.png
a01-128u-05,"service|,|on|which|indeed|the|Government|is",datasets/iam/lines/a01/a01-128u/a01-128u-05.png
a01-128u-06,making|progress|.|His|basic|defence|of|the,datasets/iam/lines/a01/a01-128u/a01-128u-06.png
a01-128u-07,"Health|Service|cuts|was|that|""|even|after",datasets/iam/lines/a01/a01-128u/a01-128u-07.png
a01-128u-08,the|proposed|changes|the|net|cost|of|the,datasets/iam/lines/a01/a01-128u/a01-128u-08.png
a01-128u-09,service|to|the|Exchequer|will|have|increased,datasets/iam/lines/a01/a01-128u/a01-128u-09.png
a01-128u-10,over|three|years|by|20|per|cent.,datasets/iam/lines/a01/a01-128u/a01-128u-10.png
a01-132-00,"""|That|cannot|continue|without|either",datasets/iam/lines/a01/a01-132/a01-132-00.png
a01-132-01,development|being|limited|or|an,datasets/iam/lines/a01/a01-132/a01-132-01.png
a01-132-02,"adjustment|being|made|in|financing|.|""",datasets/iam/lines/a01/a01-132/a01-132-02.png
a01-132-03,The|Government|decided|to|adjust,datasets/iam/lines/a01/a01-132/a01-132-03.png
a01-132-04,the|financing|-|which|Mr.|Powell,datasets/iam/lines/a01/a01-132/a01-132-04.png
a01-132-05,claimed|was|underpinning|-|not,datasets/iam/lines/a01/a01-132/a01-132-05.png
a01-132-06,undermining|-|the|service|.|Answering|the,datasets/iam/lines/a01/a01-132/a01-132-06.png
a01-132-07,"attack|on|""|economic|charges|""|for|welfare",datasets/iam/lines/a01/a01-132/a01-132-07.png
a01-132-08,"foods|,|Mr.|Powell|said|that|all|these",datasets/iam/lines/a01/a01-132/a01-132-08.png
a01-132-09,foods|would|still|be|free|in|families,datasets/iam/lines/a01/a01-132/a01-132-09.png
a01-132-10,receiving|regular|National|Assistance,datasets/iam/lines/a01/a01-132/a01-132-10.png
a01-132-11,grants|.,datasets/iam/lines/a01/a01-132/a01-132-11.png
a01-132u-00,"""|That|cannot|continue|without|either|development",datasets/iam/lines/a01/a01-132u/a01-132u-00.png
a01-132u-01,being|limited|or|an|adjustment|being|made,datasets/iam/lines/a01/a01-132u/a01-132u-01.png
a01-132u-02,"in|financing|.|""|The|Government|decided|to",datasets/iam/lines/a01/a01-132u/a01-132u-02.png
a01-132u-03,adjust|the|financing|-|which|Mr.|Powell,datasets/iam/lines/a01/a01-132u/a01-132u-03.png
a01-132u-04,claimed|was|underpinning|-|not|undermining|-,datasets/iam/lines/a01/a01-132u/a01-132u-04.png
a01-132u-05,the|service|.|Answering|the|attack|on,datasets/iam/lines/a01/a01-132u/a01-132u-05.png
a01-132u-06,"""|economic|charges|""|for|welfare|foods|,|Mr.",datasets/iam/lines/a01/a01-132u/a01-132u-06.png
a01-132u-07,Powell|said|that|all|these|foods|would,datasets/iam/lines/a01/a01-132u/a01-132u-07.png
a01-132u-08,still|be|free|in|families|receiving|regular,datasets/iam/lines/a01/a01-132u/a01-132u-08.png
